data,label
36108113,0
61081137,0
10811379,0
8113796,0
81137962,0
11379625,0
13796250,0
37962504,0
79625046,0
96250464,1
62504649,0
25046491,0
50464918,0
4649189,0
46491899,0
64918997,0
49189971,0
91899719,0
18997199,0
89971998,0
99719985,0
97199858,0
71998582,0
19985821,0
99858215,0
98582155,0
85821554,0
58215540,0
82155401,0
21554017,0
15540179,0
55401794,0
54017946,0
40179466,0
1794668,0
17946686,0
79466866,0
94668665,0
46686656,1
66866566,0
68665667,0
86656679,0
66566792,0
65667929,0
56679297,0
66792974,0
67929748,0
79297483,0
92974833,0
29748333,0
97483339,0
74833395,0
48333952,1
83339525,0
33395252,0
33952520,0
39525200,0
95252007,0
52520079,0
25200792,0
52007922,0
20079229,0
792296,0
7922965,0
79229653,0
92296532,0
22965329,0
29653290,0
96532904,0
65329044,0
53290448,0
32904480,1
29044805,0
90448058,0
4480587,0
44805877,0
48058774,0
80587743,0
5877437,0
58774375,0
87743756,0
77437564,0
74375645,0
43756455,0
37564558,0
75645589,0
56455896,0
64558967,0
45589676,0
55896766,0
58967661,0
89676614,0
96766148,0
67661482,0
76614826,0
66148263,0
61482639,0
14826395,0
48263955,0
82639555,0
26395553,0
63955539,0
39555399,0
95553993,0
55539938,0
55399385,0
53993850,0
39938502,0
99385020,0
93850209,0
38502093,0
85020937,0
50209372,0
2093724,0
20937240,0
9372401,0
93724018,0
37240184,0
72401841,0
24018419,0
40184190,0
1841903,0
18419036,0
84190365,0
41903659,0
19036596,0
90365966,0
3659664,0
36596648,0
65966487,0
59664870,0
96648706,0
66487066,0
64870664,0
48706646,0
87066465,0
70664659,0
6646593,0
66465939,0
64659390,0
46593901,0
65939018,0
59390180,0
93901807,0
39018077,0
90180775,0
1807755,0
18077550,0
80775507,0
7755074,0
77550743,0
75507438,0
55074388,0
50743882,0
7438822,0
74388224,1
43882249,0
38822492,0
88224922,0
82249221,0
22492216,0
24922160,0
49221602,0
92216023,0
22160231,0
21602312,0
16023123,0
60231237,0
2312379,0
23123798,0
31237987,0
12379879,0
23798794,0
37987946,0
79879463,0
98794633,0
87946332,0
79463321,0
94633212,0
46332123,0
63321239,0
33212393,0
32123930,0
21239309,0
12393093,0
23930932,0
39309329,0
93093294,0
30932942,0
9329420,0
93294204,0
32942045,0
29420459,0
94204598,0
42045989,0
20459896,0
4598969,0
45989692,0
59896922,0
98969224,0
89692244,0
96922449,0
69224495,0
92244958,0
22449583,0
24495837,0
44958375,0
49583759,0
95837590,0
58375906,0
83759061,0
37590618,0
75906182,0
59061825,0
90618256,0
6182561,0
61825618,0
18256180,0
82561805,0
25618055,0
56180552,0
61805520,0
18055201,0
80552011,0
5520110,0
55201107,0
52011070,0
20110701,0
1107011,0
11070118,0
10701186,0
7011861,0
70118618,0
1186180,0
11861800,0
18618006,0
86180068,0
61800686,0
18006862,0
80068624,0
686241,0
6862419,0
68624196,0
86241967,0
62419679,0
24196797,0
41967977,0
19679777,0
96797778,0
67977784,0
79777845,0
97778458,0
77784584,0
77845843,0
78458433,0
84584336,0
45843363,0
58433636,0
84336365,0
43363659,0
33636599,0
36365992,0
63659922,0
36599224,0
65992246,0
59922469,0
99224699,0
92246993,0
22469936,0
24699368,0
46993684,0
69936840,0
99368400,0
93684000,1
36840008,0
68400085,0
84000859,0
40008592,0
85923,0
859233,0
8592331,0
85923312,0
59233126,0
92331266,0
23312665,0
33126655,0
31266550,0
12665505,0
26655052,0
66550526,0
65505264,0
55052644,0
50526448,0
5264489,0
52644898,0
26448988,0
64489889,0
44898897,0
48988975,0
89889753,0
98897539,0
88975399,0
89753995,0
97539956,0
75399563,0
53995638,0
39956382,0
99563829,0
95638298,0
56382985,0
63829857,0
38298570,0
82985701,0
29857014,0
98570148,0
85701484,0
57014847,0
70148477,0
1484778,0
14847785,0
48477853,0
84778535,0
47785350,0
77853506,0
78535065,0
85350656,1
53506567,0
35065674,0
50656746,0
6567468,0
65674689,0
56746894,0
67468946,0
74689468,0
46894685,0
68946855,0
89468555,0
94685550,0
46855506,0
68555062,0
85550621,0
55506216,0
55062163,0
50621639,0
6216391,0
62163915,0
21639155,0
16391550,0
63915506,0
39155060,0
91550600,0
15506007,0
55060076,0
50600766,0
6007666,0
60076662,0
766629,0
7666293,0
76662938,0
66629388,0
66293884,0
62938846,0
29388461,0
93884612,0
38846125,0
88461257,0
84612572,0
46125729,0
61257290,0
12572904,0
25729041,0
57290417,0
72904179,0
29041798,0
90417989,0
4179892,0
41798925,0
17989250,0
79892509,0
98925094,0
89250945,0
92509459,0
25094592,1
50945928,0
9459283,0
94592831,0
45928310,0
59283108,0
92831080,0
28310802,0
83108023,0
31080238,0
10802388,0
8023888,0
80238887,0
2388878,0
23888783,0
38887830,0
88878306,0
88783060,0
87830605,0
78306051,0
83060512,1
30605123,0
6051233,0
60512332,0
5123321,0
51233210,0
12332107,0
23321078,0
33210785,0
32107856,0
21078563,0
10785630,0
7856307,0
78563075,0
85630757,0
56307578,0
63075784,0
30757849,0
7578496,1
75784964,0
57849642,0
78496423,0
84964238,0
49642381,0
96423813,0
64238138,0
42381383,0
23813839,0
38138396,0
81383966,0
13839668,0
38396686,0
83966863,0
39668638,0
96686383,0
66863834,0
68638341,0
86383417,0
63834171,0
38341710,0
83417104,0
34171041,0
41710418,0
17104186,0
71041862,0
10418626,0
4186260,0
41862600,0
18626000,0
86260008,0
62600088,0
26000885,0
60008859,0
88598,0
885982,0
8859820,0
88598209,0
85982098,0
59820986,0
98209861,0
82098610,0
20986109,0
9861092,0
98610922,0
86109223,0
61092231,0
10922310,0
9223102,0
92231026,0
22310265,0
23102657,0
31026578,0
10265782,0
2657826,0
26578265,0
65782659,0
57826595,0
78265955,0
82659556,0
26595567,0
65955678,0
59556781,0
95567813,0
55678139,0
56781398,0
67813987,0
78139875,0
81398753,0
13987533,0
39875338,0
98753385,0
87533851,0
75338514,0
53385145,0
33851455,0
38514557,0
85145579,0
51455791,0
14557913,0
45579134,0
55791349,0
57913499,0
79134994,0
91349947,0
13499472,0
34994726,0
49947262,0
99472625,0
94726254,0
47262542,0
72625422,0
26254221,0
62542214,0
25422144,1
54221449,0
42214490,0
22144902,0
21449026,0
14490266,0
44902666,0
49026661,0
90266615,0
2666158,0
26661589,0
66615899,0
66158993,0
61589931,0
15899310,0
58993102,0
89931024,0
99310245,0
93102450,0
31024506,0
10245066,0
2450666,0
24506662,0
45066626,0
50666266,0
6662664,0
66626643,0
66266434,0
62664347,0
26643471,0
66434713,0
64347135,0
43471351,0
34713519,0
47135194,0
71351941,0
13519417,0
35194176,1
51941761,0
19417616,0
94176163,0
41761631,0
17616317,0
76163175,0
61631757,0
16317574,0
63175746,0
31757462,0
17574622,0
75746228,0
57462289,0
74622894,0
46228944,0
62289445,0
22894454,0
28944544,1
89445449,0
94454491,0
44544914,0
45449147,0
54491479,0
44914798,0
49147980,0
91479808,1
14798088,0
47980885,0
79808850,0
98088509,0
80885090,0
8850903,0
88509034,0
85090344,0
50903443,0
9034432,1
90344325,0
3443254,0
34432548,0
44325480,0
43254806,0
32548066,0
25480662,0
54806626,0
48066267,0
80662671,0
6626716,0
66267160,0
62671606,0
26716063,0
67160633,0
71606335,0
16063355,0
60633554,0
6335549,0
63355497,0
33554978,0
35549782,0
55497824,1
54978246,0
49782466,0
97824667,0
78246675,0
82466757,0
24667571,0
46675711,0
66757112,0
67571123,0
75711236,0
57112365,0
71123657,0
11236575,0
12365756,0
23657563,0
36575636,0
65756365,0
57563658,0
75636580,0
56365803,0
63658034,0
36580345,0
65803455,0
58034551,0
80345512,0
3455120,0
34551202,0
45512020,0
55120204,0
51202047,0
12020479,0
20204796,0
2047968,1
20479687,0
4796878,0
47968782,0
79687829,0
96878293,0
68782930,0
87829302,0
78293023,0
82930232,0
29302322,0
93023224,0
30232241,0
2322410,0
23224105,0
32241050,0
22410509,0
24105094,0
41050949,0
10509496,0
5094963,0
50949632,1
9496323,0
94963236,0
49632361,0
96323611,0
63236115,0
32361159,0
23611597,0
36115978,0
61159785,0
11597854,0
15978548,0
59785483,0
97854833,0
78548332,0
85483325,0
54833252,0
48332520,0
83325209,0
33252092,0
32520921,0
25209217,0
52092178,0
20921782,0
9217825,0
92178256,0
21782565,0
17825650,0
78256502,0
82565029,0
25650295,0
56502955,0
65029551,0
50295516,0
2955165,0
29551658,0
95516582,0
55165823,0
51658232,0
16582325,0
65823253,0
58232539,0
82325398,0
23253984,1
32539849,0
25398499,0
53984993,0
39849939,0
98499398,0
84993988,0
49939880,0
99398801,0
93988012,0
39880121,0
98801213,0
88012136,0
80121367,0
1213670,0
12136701,0
21367010,0
13670104,0
36701045,0
67010459,0
70104599,0
1045993,0
10459932,0
4599321,0
45993217,0
59932171,0
99321711,0
93217118,0
32171184,0
21711847,0
17118474,0
71184748,0
11847484,0
18474845,0
84748451,0
47484516,0
74845165,0
48451656,0
84516566,0
45165661,0
51656617,0
16566177,0
65661776,0
56617761,0
66177613,0
61776136,0
17761363,0
77613635,0
76136358,0
61363583,0
13635834,0
36358346,0
63583467,0
35834676,0
58346767,0
83467674,0
34676749,0
46767493,0
67674933,0
76749330,0
67493301,0
74933012,0
49330129,0
93301295,0
33012952,0
30129528,0
1295285,0
12952858,0
29528581,0
95285810,0
52858101,0
28581011,0
85810115,0
58101152,1
81011520,1
10115208,0
1152083,0
11520832,1
15208324,0
52083245,0
20832452,0
8324529,0
83245297,0
32452972,0
24529721,0
45297211,0
52972118,0
29721180,0
97211801,0
72118016,1
21180167,0
11801676,0
18016762,0
80167627,0
1676279,0
16762794,0
67627948,0
76279487,0
62794876,0
27948769,0
79487691,0
94876911,0
48769115,0
87691153,0
76911539,0
69115390,0
91153902,0
11539028,0
15390282,0
53902823,0
39028230,0
90282307,0
2823073,0
28230738,0
82307387,0
23073877,0
30738774,0
7387745,0
73877455,0
38774552,0
87745523,0
77455235,0
74552350,0
45523509,0
55235091,0
52350912,1
23509121,0
35091214,0
50912145,0
9121451,0
91214514,0
12145148,0
21451488,1
14514881,0
45148811,0
51488119,0
14881193,0
48811937,0
88119379,0
81193794,0
11937945,0
19379452,0
93794527,0
37945272,0
79452728,0
94527289,0
45272894,0
52728948,0
27289483,0
72894830,0
28948301,0
89483014,0
94830141,0
48301412,0
83014123,0
30141236,0
1412363,0
14123631,0
41236316,0
12363169,0
23631694,0
36316943,0
63169434,0
31694347,0
16943472,0
69434724,0
94347240,0
43472404,0
34724047,0
47240470,0
72404704,1
24047045,0
40470459,0
4704593,0
47045932,0
70459327,0
4593271,0
45932714,0
59327144,0
93271443,0
32714430,0
27144305,0
71443057,0
14430575,0
44305759,0
43057598,0
30575986,0
5759866,0
57598669,0
75986690,0
59866906,0
98669066,0
86690667,0
66906677,0
69066770,0
90667708,0
6677083,0
66770836,0
67708367,0
77083679,0
70836798,0
8367982,0
83679821,0
36798214,0
67982147,0
79821478,0
98214780,0
82147805,0
21478050,0
14780502,0
47805027,0
78050277,0
80502770,0
5027706,0
50277069,0
2770697,0
27706971,0
77069716,0
70697167,0
6971676,0
69716763,0
97167636,0
71676369,0
16763693,0
67636937,0
76369371,0
63693713,0
36937133,0
69371339,0
93713398,0
37133983,0
71339839,0
13398394,0
33983940,0
39839402,0
98394026,0
83940264,0
39402649,0
94026494,0
40264943,0
2649435,0
26494351,0
64943516,0
49435165,0
94351658,0
43516588,0
35165885,0
51658851,0
16588510,0
65885105,0
58851050,0
88510508,0
85105087,0
51050874,0
10508742,0
5087420,0
50874203,0
8742032,0
87420322,0
74203220,0
42032206,0
20322065,0
3220651,0
32206517,0
22065170,0
20651708,0
6517088,1
65170886,0
51708861,0
17088617,0
70886170,0
8861706,0
88617063,0
86170635,0
61706358,0
17063587,0
70635873,0
6358737,0
63587378,0
35873788,0
58737888,1
87378883,0
73788836,0
37888366,0
78883668,0
88836687,0
88366873,0
83668731,0
36687310,0
66873103,0
68731034,0
87310341,0
73103413,0
31034137,0
10341371,0
3413711,0
34137114,0
41371146,0
13711467,0
37114672,0
71146728,0
11467284,0
14672849,0
46728494,0
67284942,0
72849425,0
28494257,0
84942571,0
49425713,0
94257133,0
42571337,0
25713374,0
57133747,0
71337474,0
13374744,0
33747449,0
37474492,0
74744922,0
47449229,0
74492290,0
44922900,0
49229008,0
92290087,0
22900873,0
29008736,1
90087366,0
873661,0
8736612,0
87366123,0
73661232,0
36612326,0
66123260,0
61232609,0
12326098,0
23260988,0
32609886,0
26098864,0
60988648,0
9886482,0
98864827,0
88648270,0
86482702,0
64827026,0
48270268,0
82702681,0
27026810,0
70268107,0
2681079,0
26810798,0
68107987,0
81079877,0
10798777,0
7987773,0
79877735,0
98777351,0
87773514,0
77735148,0
77351487,0
73514872,0
35148729,0
51487290,0
14872909,0
48729093,0
87290935,0
72909350,0
29093507,0
90935075,0
9350756,0
93507565,0
35075651,0
50756516,0
7565162,0
75651621,0
56516216,0
65162168,0
51621682,0
16216827,0
62168279,0
21682794,0
16827949,0
68279497,0
82794979,0
27949792,1
79497925,0
94979258,0
49792588,0
97925889,0
79258899,0
92588993,0
25889932,0
58899325,0
88993254,0
89932540,0
99325400,0
93254003,0
32540038,0
25400386,0
54003867,0
40038679,0
386793,0
3867937,0
38679371,0
86793713,0
67937138,0
79371383,0
93713838,0
37138386,0
71383862,0
13838623,0
38386238,0
83862382,0
38623826,0
86238268,0
62382686,0
23826864,0
38268646,0
82686469,0
26864691,0
68646911,0
86469117,0
64691173,0
46911735,0
69117351,0
91173519,0
11735193,0
17351932,0
73519320,0
35193203,0
51932036,0
19320367,0
93203672,0
32036725,0
20367253,0
3672536,0
36725364,0
67253647,0
72536470,0
25364703,0
53647039,0
36470391,0
64703917,0
47039179,0
70391794,0
3917942,0
39179423,0
91794239,0
17942395,0
79423952,0
94239528,0
42395283,0
23952834,0
39528345,0
95283455,0
52834551,0
28345510,0
83455103,0
34551038,0
45510380,0
55103804,0
51038046,0
10380468,0
3804685,0
38046858,0
80468580,0
4685800,0
46858007,0
68580072,0
85800720,0
58007207,0
80072076,0
720766,0
7207664,0
72076640,1
20766402,0
7664023,0
76640238,0
66402386,0
64023860,0
40238604,0
2386042,0
23860429,0
38604295,0
86042953,0
60429531,0
4295311,0
42953117,0
29531173,0
95311736,0
53117366,0
31173663,0
11736634,0
17366340,0
73663400,0
36634000,0
66340006,0
63400068,0
34000689,0
40006898,0
68985,0
689853,0
6898535,0
68985356,0
89853561,0
98535613,0
85356135,0
53561359,0
35613593,0
56135937,0
61359376,0
13593767,0
35937678,0
59376782,0
93767825,0
37678259,0
76782597,0
67825972,0
78259722,0
82597225,0
25972253,0
59722532,0
97225323,0
72253233,0
22532336,0
25323368,0
53233686,0
32336869,0
23368697,0
33686974,0
36869744,0
68697449,0
86974499,0
69744996,0
97449960,0
74499601,0
44996011,0
49960110,0
99601103,0
96011033,0
60110336,1
1103360,1
11033609,0
10336091,0
3360910,0
33609109,0
36091092,0
60910928,0
9109289,0
91092890,0
10928901,0
9289015,0
92890159,0
28901599,0
89015993,0
90159930,0
1599305,0
15993058,0
59930582,0
99305828,0
93058282,0
30582826,0
5828262,0
58282626,0
82826267,0
28262679,0
82626794,0
26267947,0
62679477,0
26794770,0
67947708,0
79477088,1
94770885,0
47708855,0
77088558,0
70885580,0
8855807,0
88558072,0
85580729,0
55807293,0
58072932,0
80729328,0
7293287,0
72932873,0
29328732,0
93287321,0
32873212,0
28732125,0
87321254,0
73212540,0
32125400,0
21254000,0
12540008,0
25400086,0
54000864,1
40008643,0
86431,0
864312,0
8643126,0
86431269,0
64312694,0
43126945,0
31269459,0
12694596,0
26945964,0
69459643,0
94596431,0
45964312,0
59643126,0
96431260,0
64312600,0
43126004,0
31260047,0
12600471,0
26004715,0
60047157,0
471575,0
4715754,0
47157547,0
71575472,0
15754723,0
57547231,0
75472316,0
54723160,0
47231609,0
72316097,0
23160971,0
31609710,0
16097100,0
60971008,1
9710088,0
97100881,0
71008819,0
10088199,0
881995,0
8819953,0
88199537,0
81995372,0
19953726,0
99537262,0
95372621,0
53726213,0
37262139,0
72621398,0
26213985,0
62139854,0
21398540,0
13985409,0
39854096,0
98540963,0
85409633,0
54096339,0
40963392,1
9633924,0
96339243,0
63392430,0
33924304,0
39243041,0
92430413,0
24304130,0
43041304,0
30413048,0
4130482,0
41304824,0
13048240,0
30482406,0
4824062,0
48240627,0
82406278,0
24062787,0
40627879,0
6278795,0
62787955,0
27879553,0
78795535,0
87955353,0
79553535,0
95535359,0
55353595,0
53535955,0
35359558,0
53595583,0
35955836,0
59558368,1
95583683,0
55836830,0
58368305,0
83683059,0
36830591,0
68305914,0
83059149,0
30591490,0
5914907,0
59149077,0
91490773,0
14907731,0
49077312,1
90773129,0
7731291,0
77312913,0
73129134,0
31291341,0
12913419,0
29134194,0
91341943,0
13419433,0
34194336,1
41943368,0
19433684,0
94336849,0
43368494,0
33684949,0
36849490,0
68494907,0
84949070,0
49490709,0
94907098,0
49070981,0
90709810,0
7098104,0
70981049,0
9810492,0
98104922,0
81049222,0
10492228,0
4922280,0
49222807,0
92228075,0
22280758,0
22807585,0
28075854,0
80758542,0
7585425,0
75854259,0
58542596,0
85425966,0
54259669,0
42596697,0
25966979,0
59669791,0
96697918,0
66979186,0
69791860,0
97918601,0
79186013,0
91860131,0
18601315,0
86013153,0
60131533,0
1315333,0
13153333,0
31533332,0
15333321,0
53333215,0
33332156,0
33321568,1
33215689,0
32156894,0
21568947,0
15689470,0
56894709,0
68947099,0
89470994,0
94709949,0
47099498,0
70994986,0
9949867,0
99498671,0
94986710,0
49867104,1
98671045,0
86710459,0
67104592,0
71045922,0
10459224,0
4592245,0
45922455,0
59224555,0
92245558,0
22455585,0
24555851,0
45558516,0
55585161,0
55851616,1
58516161,0
85161617,0
51616171,0
16161712,0
61617122,0
16171220,0
61712208,0
17122083,0
71220832,1
12208327,0
22083277,0
20832779,0
8327790,0
83277900,0
32779009,0
27790093,0
77900934,0
79009343,0
90093432,0
934320,0
9343202,0
93432021,0
34320212,0
43202127,0
32021275,0
20212756,0
2127567,0
21275679,0
12756797,0
27567978,0
75679785,0
56797858,0
67978586,0
79785865,0
97858650,0
78586500,0
85865005,0
58650056,0
86500568,0
65005686,0
50056865,0
568652,0
5686523,0
56865239,0
68652391,0
86523910,0
65239105,0
52391053,0
23910533,0
39105335,0
91053357,0
10533571,0
5335711,0
53357119,0
33571199,0
35711996,0
57119968,1
71199683,0
11996832,1
19968326,0
99683261,0
96832610,0
68326100,0
83261006,0
32610067,0
26100671,0
61006712,0
10067125,0
671258,0
6712583,0
67125830,0
71258306,0
12583069,0
25830691,0
58306916,0
83069161,0
30691619,0
6916191,0
69161912,0
91619120,0
16191206,0
61912068,0
19120681,0
91206812,0
12068128,1
20681281,0
6812810,0
68128108,0
81281089,0
12810898,0
28108980,0
81089807,0
10898074,0
8980749,0
89807498,0
98074986,0
80749865,0
7498655,0
74986552,0
49865523,0
98655230,0
86552308,0
65523080,0
55230805,0
52308052,0
23080528,0
30805286,0
8052860,0
80528601,0
5286017,0
52860172,0
28601725,0
86017253,0
60172538,0
1725388,0
17253886,0
72538869,0
25388695,0
53886955,0
38869556,0
88695567,0
86955671,0
69556711,0
95567116,0
55671160,0
56711609,0
67116098,0
71160983,0
11609832,0
16098328,0
60983285,0
9832852,0
98328527,0
83285271,0
32852715,0
28527150,0
85271503,0
52715036,0
27150364,0
71503642,0
15036423,0
50364238,0
3642388,0
36423884,0
64238845,0
42388455,0
23884558,0
38845582,0
88455822,0
84558227,0
45582275,0
55822751,0
58227515,0
82275156,0
22751565,0
27515659,0
75156599,0
51565996,0
15659964,0
56599643,0
65996431,0
59964318,0
99643189,0
96431892,0
64318921,0
43189210,0
31892108,0
18921088,1
89210882,0
92108829,0
21088291,0
10882911,0
8829118,0
88291181,0
82911810,0
29118106,0
91181061,0
11810611,0
18106117,0
81061172,0
10611729,0
6117299,0
61172992,1
11729920,1
17299200,1
72992000,1
29920008,0
99200080,0
92000802,0
20008025,0
80258,0
802588,0
8025881,0
80258815,0
2588151,0
25881515,0
58815156,0
88151566,0
81515663,0
15156639,0
51566392,0
15663927,0
56639274,0
66392741,0
63927414,0
39274142,0
92741420,0
27414205,0
74142051,0
41420517,0
14205178,0
42051786,0
20517862,0
5178621,0
51786218,0
17862189,0
78621894,0
86218940,0
62189407,0
21894071,0
18940711,0
89407118,0
94071186,0
40711868,0
7118688,1
71186888,0
11868880,0
18688808,0
86888080,0
68880809,0
88808097,0
88080973,0
80809738,0
8097383,0
80973837,0
9738376,0
97383769,0
73837691,0
38376916,0
83769167,0
37691672,0
76916725,0
69167254,0
91672546,0
16725469,0
67254691,0
72546919,0
25469192,0
54691920,0
46919209,0
69192098,0
91920987,0
19209875,0
92098758,0
20987584,1
9875848,0
98758489,0
87584891,0
75848910,0
58489106,0
84891063,0
48910637,0
89106370,0
91063704,0
10637045,0
6370450,0
63704500,0
37045003,0
70450030,0
4500302,0
45003028,0
50030281,0
302814,0
3028143,0
30281437,0
2814375,0
28143754,0
81437546,0
14375469,0
43754691,0
37546912,1
75469124,0
54691243,0
46912430,0
69124302,0
91243029,0
12430291,0
24302915,0
43029154,0
30291542,0
2915423,0
29154234,0
91542345,0
15423453,0
54234531,0
42345318,0
23453186,0
34531866,0
45318665,0
53186654,0
31866546,0
18665464,0
86654640,0
66546400,1
65464004,0
54640046,0
46400463,0
64004630,0
40046302,0
463026,0
4630266,0
46302665,0
63026658,0
30266584,0
2665842,0
26658424,0
66584249,0
65842499,0
58424999,0
84249993,0
42499933,0
24999332,0
49993326,0
99933264,0
99332645,0
93326454,0
33264541,0
32645417,0
26454177,0
64541779,0
45417799,0
54177994,0
41779946,0
17799465,0
77994655,0
79946550,0
99465507,0
94655076,0
46550768,0
65507684,0
55076849,0
50768496,0
7684967,0
76849679,0
68496795,0
84967957,0
49679574,0
96795740,0
67957408,1
79574088,0
95740884,0
57408840,0
74088400,0
40884005,0
8840058,0
88400589,0
84005891,0
40058910,0
589106,0
5891067,0
58910679,0
89106795,0
91067951,0
10679517,0
6795172,0
67951720,0
79517203,0
95172036,0
51720362,0
17203626,0
72036269,0
20362699,0
3626993,0
36269935,0
62699357,0
26993570,0
69935701,0
99357010,0
93570101,0
35701017,0
57010176,1
70101762,0
1017625,0
10176257,0
1762578,0
17625784,0
76257840,0
62578405,0
25784059,0
57840595,0
78405954,0
84059540,0
40595408,0
5954081,0
59540817,0
95408172,0
54081725,0
40817255,0
8172554,0
81725546,0
17255462,0
72554621,0
25546213,0
55462135,0
54621359,0
46213594,0
62135948,0
21359484,0
13594849,0
35948493,0
59484931,0
94849310,0
48493103,0
84931031,0
49310310,0
93103105,0
31031051,0
10310514,0
3105143,0
31051430,0
10514307,0
5143077,0
51430771,0
14307715,0
43077156,0
30771561,0
7715611,0
77156117,0
71561176,0
15611768,0
56117683,0
61176832,1
11768325,0
17683259,0
76832599,0
68325995,0
83259958,0
32599588,0
25995889,0
59958898,0
99588982,0
95889821,0
58898211,0
88982112,1
89821129,0
98211298,0
82112980,0
21129809,0
11298099,0
12980997,0
29809979,0
98099798,0
80997989,0
9979890,0
99798908,0
97989088,1
79890885,0
98908852,0
89088528,0
90885286,0
8852866,0
88528666,0
85286668,0
52866682,0
28666822,0
86668228,0
66682288,0
66822885,0
68228852,0
82288526,0
22885263,0
28852636,0
88526360,0
85263603,0
52636035,0
26360352,1
63603526,0
36035264,1
60352646,0
3526461,0
35264615,0
52646154,0
26461544,0
64615449,0
46154495,0
61544955,0
15449556,0
54495561,0
44955613,0
49556130,0
95561308,0
55613088,1
56130888,0
61308884,0
13088847,0
30888478,0
8884786,0
88847866,0
88478660,0
84786605,0
47866059,0
78660591,0
86605916,0
66059164,0
60591642,0
5916425,0
59164258,0
91642585,0
16425850,0
64258507,0
42585074,0
25850741,0
58507418,0
85074184,0
50741842,0
7418426,0
74184263,0
41842634,0
18426349,0
84263497,0
42634975,0
26349756,0
63497566,0
34975669,0
49756696,0
97566963,0
75669636,0
56696360,0
66963607,0
69636076,0
96360761,0
63607613,0
36076137,0
60761371,0
7613711,0
76137114,0
61371149,0
13711495,0
37114953,0
71149537,0
11495379,0
14953798,0
49537988,0
95379888,0
53798880,1
37988805,0
79888050,0
98880508,0
88805084,0
88050843,0
80508433,0
5084331,0
50843312,0
8433126,0
84331266,0
43312660,0
33126606,0
31266063,0
12660630,0
26606303,0
66063033,0
60630335,0
6303355,0
63033554,0
30335547,0
3355475,0
33554754,0
35547546,0
55475460,0
54754603,0
47546031,0
75460317,0
54603170,0
46031706,0
60317064,0
3170648,0
31706481,0
17064815,0
70648155,0
6481559,0
64815593,0
48155934,0
81559343,0
15593431,0
55934317,0
59343171,0
93431718,0
34317189,0
43171895,0
31718956,0
17189569,0
71895697,0
18956975,0
89569759,0
95697597,0
56975979,0
69759790,0
97597901,0
75979011,0
59790112,1
97901122,0
79011220,0
90112207,0
1122071,0
11220710,0
12207103,0
22071032,0
20710321,0
7103215,0
71032155,0
10321554,0
3215546,0
32155469,0
21554696,0
15546962,0
55469620,0
54696200,0
46962001,0
69620012,0
96200124,0
